sub, task, echo, run, mean_stan, vsmean_stan, mean_nat, vsmean_nat, max
10777, sharedreward,2,1,64.477129,45.526043,37.776879,15.817643,122.722572
10777, sharedreward,3,1,64.477129,45.526043,28.462267,5.274231,108.715508
10777, sharedreward,4,1,64.477129,45.526043,20.734868,3.178904,105.410065
10777, sharedreward,1,2,53.037866,41.149967,43.203621,32.359069,131.426453
10777, sharedreward,2,2,53.037866,41.149967,33.197625,14.078293,109.032501
10777, sharedreward,3,2,53.037866,41.149967,24.652748,4.968942,114.119102
10777, sharedreward,4,2,53.037866,41.149967,17.880659,3.001703,102.171638
10777, doors,1,1,65.157439,42.861324,47.988472,34.550919,143.282364
10777, doors,2,1,65.157439,42.861324,38.104196,16.596573,115.145149
10777, doors,3,1,65.157439,42.861324,28.654362,5.211925,114.657196
10777, doors,4,1,65.157439,42.861324,20.867835,3.221976,102.73748
10777, doors,1,2, NA, NA, NA, NA, NA
10777, doors,2,2, NA, NA, NA, NA, NA
10777, doors,3,2, NA, NA, NA, NA, NA
10777, doors,4,2, NA, NA, NA, NA, NA
10777, socialdoors,1,1,64.652577,43.681298,47.953159,34.389173,144.103424
10777, socialdoors,2,1,64.652577,43.681298,37.842462,17.102654,130.160324
10777, socialdoors,3,1,64.652577,43.681298,28.397127,5.181647,111.621567
10777, socialdoors,4,1,64.652577,43.681298,20.617362,3.264704,103.125595
10777, socialdoors,1,2, NA, NA, NA, NA, NA
10777, socialdoors,2,2, NA, NA, NA, NA, NA
10777, socialdoors,3,2, NA, NA, NA, NA, NA
10777, socialdoors,4,2, NA, NA, NA, NA, NA
10781, trust,1,1,58.127034,49.209157,48.106664,31.394811,165.74353
10781, trust,2,1,58.127034,49.209157,37.015194,26.812848,131.570236
10781, trust,3,1,58.127034,49.209157,27.698038,19.081422,105.967941
10781, trust,4,1,58.127034,49.209157,20.384301,10.287041,106.199371
10781, trust,1,2,57.291138,47.073393,47.27988,30.4805,161.600952
10781, trust,2,2,57.291138,47.073393,36.244246,26.368045,124.52961
10781, trust,3,2,57.291138,47.073393,27.049411,18.709979,107.126991
10781, trust,4,2,57.291138,47.073393,19.85584,10.001455,106.520256
10781, ugr,1,1,51.364307,48.412385,44.489534,35.188742,161.852142
10781, ugr,2,1,51.364307,48.412385,33.378846,28.472269,110.675987
10781, ugr,3,1,51.364307,48.412385,24.595588,20.035427,92.574738
10781, ugr,4,1,51.364307,48.412385,17.930394,11.827514,91.228462
10781, ugr,1,2,52.830996,44.315984,45.129313,34.926485,164.964371
10781, ugr,2,2,52.830996,44.315984,34.121329,27.79996,124.892784
10781, ugr,3,2,52.830996,44.315984,25.253156,19.640158,111.945869
10781, ugr,4,2,52.830996,44.315984,18.477019,11.844499,93.178146
10781, sharedreward,1,1,58.543764,49.174752,48.102559,33.56661,165.698273
10781, sharedreward,2,1,58.543764,49.174752,36.847676,28.133412,130.966324
10781, sharedreward,3,1,58.543764,49.174752,27.558502,19.618371,107.923996
10781, sharedreward,4,1,58.543764,49.174752,20.217498,10.519479,107.709679
10781, sharedreward,1,2,58.012123,57.188523,47.678477,34.993965,156.852264
10781, sharedreward,2,2,58.012123,57.188523,36.625698,28.002549,111.589172
10781, sharedreward,3,2,58.012123,57.188523,27.618355,19.397997,104.658379
10781, sharedreward,4,2,58.012123,57.188523,20.447029,10.240967,105.808647
10781, doors,1,1,56.904915,48.735512,46.993487,35.468831,155.601593
10781, doors,2,1,56.904915,48.735512,36.166285,29.700055,111.942001
10781, doors,3,1,56.904915,48.735512,26.971294,21.245165,106.473167
10781, doors,4,1,56.904915,48.735512,19.820892,12.058931,98.794518
10781, doors,1,2, NA, NA, NA, NA, NA
10781, doors,2,2, NA, NA, NA, NA, NA
10781, doors,3,2, NA, NA, NA, NA, NA
10781, doors,4,2, NA, NA, NA, NA, NA
10781, socialdoors,1,1,52.827131,46.452291,45.23779,34.395798,172.39534
10781, socialdoors,2,1,52.827131,46.452291,34.236448,27.852949,112.860321
10781, socialdoors,3,1,52.827131,46.452291,25.298498,19.679097,103.226173
10781, socialdoors,4,1,52.827131,46.452291,18.50734,11.143395,93.954865
10781, socialdoors,1,2, NA, NA, NA, NA, NA
10781, socialdoors,2,2, NA, NA, NA, NA, NA
10781, socialdoors,3,2, NA, NA, NA, NA, NA
10781, socialdoors,4,2, NA, NA, NA, NA, NA
10783, trust,1,1,58.121658,53.32319,43.476709,39.183438,119.662163
10783, trust,2,1,58.121658,53.32319,34.439177,29.001271,97.277267
10783, trust,3,1,58.121658,53.32319,25.914859,12.415893,96.475349
10783, trust,4,1,58.121658,53.32319,19.046889,5.097596,95.901619
10783, trust,1,2,56.68717,51.854281,43.21208,38.011399,122.296432
10783, trust,2,2,56.68717,51.854281,34.031235,28.691977,104.959969
10783, trust,3,2,56.68717,51.854281,25.570857,12.636021,100.050835
10783, trust,4,2,56.68717,51.854281,18.754186,5.115293,99.112206
10783, ugr,1,1,56.29595,51.477294,42.875678,37.660104,123.38681
10783, ugr,2,1,56.29595,51.477294,33.829696,28.229235,110.220055
10783, ugr,3,1,56.29595,51.477294,25.453724,12.458431,106.058151
10783, ugr,4,1,56.29595,51.477294,18.726649,4.88002,101.69902
10783, ugr,1,2,53.353144,50.756535,41.618192,37.10801,116.40052
10783, ugr,2,2,53.353144,50.756535,32.594531,28.502983,107.913086
10783, ugr,3,2,53.353144,50.756535,24.396581,12.957273,107.638931
10783, ugr,4,2,53.353144,50.756535,17.929706,5.084306,96.601402
10783, sharedreward,1,1,52.85699,49.543972,41.902523,37.634421,116.359306
10783, sharedreward,2,1,52.85699,49.543972,32.521295,29.051599,94.400436
10783, sharedreward,3,1,52.85699,49.543972,24.288834,12.863578,99.614761
10783, sharedreward,4,1,52.85699,49.543972,17.801845,5.270654,96.504829
10783, sharedreward,1,2,51.336021,50.627152,41.24679,37.341049,121.490517
10783, sharedreward,2,2,51.336021,50.627152,31.947824,28.503916,95.615288
10783, sharedreward,3,2,51.336021,50.627152,23.8151,13.686832,89.203094
10783, sharedreward,4,2,51.336021,50.627152,17.405006,5.445343,87.222328
10783, doors,1,1,59.83125,54.186651,44.259232,39.018474,123.910355
10783, doors,2,1,59.83125,54.186651,35.372131,30.150228,107.545547
10783, doors,3,1,59.83125,54.186651,26.715945,12.885919,94.807129
10783, doors,4,1,59.83125,54.186651,19.736096,4.763967,94.16259
10783, doors,1,2, NA, NA, NA, NA, NA
10783, doors,2,2, NA, NA, NA, NA, NA
10783, doors,3,2, NA, NA, NA, NA, NA
10783, doors,4,2, NA, NA, NA, NA, NA
10783, socialdoors,1,1,59.424548,53.165666,44.210593,38.564739,132.476364
10783, socialdoors,2,1,59.424548,53.165666,35.007945,29.434587,101.218369
10783, socialdoors,3,1,59.424548,53.165666,26.462606,12.160571,98.256561
10783, socialdoors,4,1,59.424548,53.165666,19.501823,4.748203,99.176895
10783, socialdoors,1,2, NA, NA, NA, NA, NA
10783, socialdoors,2,2, NA, NA, NA, NA, NA
10783, socialdoors,3,2, NA, NA, NA, NA, NA
10783, socialdoors,4,2, NA, NA, NA, NA, NA
10785, trust,1,1,50.972811,45.348046,43.29205,33.622777,142.314606
10785, trust,2,1,50.972811,45.348046,32.643126,25.598346,116.508713
10785, trust,3,1,50.972811,45.348046,23.780346,14.395135,89.235909
10785, trust,4,1,50.972811,45.348046,17.082762,7.076978,87.890457
10785, trust,1,2,54.651335,42.135491,46.830797,35.973248,142.993896
10785, trust,2,2,54.651335,42.135491,35.208135,24.022109,109.311989
10785, trust,3,2,54.651335,42.135491,25.484513,12.056495,112.313393
10785, trust,4,2,54.651335,42.135491,18.167014,5.79151,90.32206
10785, ugr,1,1,61.398375,49.255362,48.428241,36.313507,158.573334
10785, ugr,2,1,61.398375,49.255362,37.513552,27.846568,124.23922
10785, ugr,3,1,61.398375,49.255362,27.77903,14.123463,96.300682
10785, ugr,4,1,61.398375,49.255362,20.111194,7.047939,93.204102
10785, ugr,1,2,63.276477,50.734701,48.882414,35.575806,168.315414
10785, ugr,2,2,63.276477,50.734701,37.971563,27.631405,122.715157
10785, ugr,3,2,63.276477,50.734701,28.125909,13.941993,106.986336
10785, ugr,4,2,63.276477,50.734701,20.359674,6.828421,98.774185
10785, sharedreward,1,1,54.313503,40.310601,45.029279,33.300861,149.563492
10785, sharedreward,2,1,54.313503,40.310601,34.294645,22.541284,110.331497
10785, sharedreward,3,1,54.313503,40.310601,25.117092,11.522497,90.337082
10785, sharedreward,4,1,54.313503,40.310601,18.123307,5.724966,89.556473
10785, sharedreward,1,2,56.80649,43.146127,46.115054,33.912127,162.399857
10785, sharedreward,2,2,56.80649,43.146127,35.370205,22.411938,111.190796
10785, sharedreward,3,2,56.80649,43.146127,26.041066,10.944002,98.048561
10785, sharedreward,4,2,56.80649,43.146127,18.754551,5.018123,93.546257
10785, doors,1,1,55.425116,45.682186,45.555082,34.416246,139.883987
10785, doors,2,1,55.425116,45.682186,34.711146,24.653015,120.22551
10785, doors,3,1,55.425116,45.682186,25.511065,13.130406,100.132294
10785, doors,4,1,55.425116,45.682186,18.412968,6.063079,83.132927
10785, doors,1,2, NA, NA, NA, NA, NA
10785, doors,2,2, NA, NA, NA, NA, NA
10785, doors,3,2, NA, NA, NA, NA, NA
10785, doors,4,2, NA, NA, NA, NA, NA
10785, socialdoors,1,1,58.486372,48.499485,46.798631,35.336727,149.678314
10785, socialdoors,2,1,58.486372,48.499485,35.933954,25.368536,115.718887
10785, socialdoors,3,1,58.486372,48.499485,26.6188,13.622718,92.405632
10785, socialdoors,4,1,58.486372,48.499485,19.253205,6.427164,87.644066
10785, socialdoors,1,2, NA, NA, NA, NA, NA
10785, socialdoors,2,2, NA, NA, NA, NA, NA
10785, socialdoors,3,2, NA, NA, NA, NA, NA
10785, socialdoors,4,2, NA, NA, NA, NA, NA
10794, trust,1,1,67.246867,47.260801,49.178754,35.071021,158.835129
10794, trust,2,1,67.246867,47.260801,37.690917,22.863675,111.537674
10794, trust,3,1,67.246867,47.260801,28.841031,13.262961,102.595619
10794, trust,4,1,67.246867,47.260801,20.961173,6.641806,96.245445
10794, trust,1,2,60.497629,47.349984,46.193357,35.230146,145.215363
10794, trust,2,2,60.497629,47.349984,35.121326,23.092196,111.726585
10794, trust,3,2,60.497629,47.349984,26.707771,13.051847,114.1996
10794, trust,4,2,60.497629,47.349984,19.452489,6.128924,88.077179
10794, ugr,1,1,62.36759,53.422114,48.161689,39.08926,157.361984
10794, ugr,2,1,62.36759,53.422114,36.215036,24.575374,112.543503
10794, ugr,3,1,62.36759,53.422114,27.470226,12.522591,103.553383
10794, ugr,4,1,62.36759,53.422114,20.001907,5.992496,110.828369
10794, ugr,1,2,58.438718,47.158961,45.650925,35.25299,144.936905
10794, ugr,2,2,58.438718,47.158961,34.625519,23.393013,112.467346
10794, ugr,3,2,58.438718,47.158961,26.298684,13.08424,91.401154
10794, ugr,4,2,58.438718,47.158961,19.200755,6.069439,95.00428
10794, sharedreward,1,1,62.487044,47.673306,47.326159,34.792743,168.302597
10794, sharedreward,2,1,62.487044,47.673306,36.133244,22.739837,111.970558
10794, sharedreward,3,1,62.487044,47.673306,27.457357,12.084993,103.996773
10794, sharedreward,4,1,62.487044,47.673306,19.985759,5.726917,89.51918
10794, sharedreward,1,2,62.614365,46.525486,47.844803,35.005185,148.797958
10794, sharedreward,2,2,62.614365,46.525486,36.362424,22.504395,109.715767
10794, sharedreward,3,2,62.614365,46.525486,27.655458,12.52689,98.166557
10794, sharedreward,4,2,62.614365,46.525486,20.153013,6.023045,96.980019
10794, doors,1,1,69.422405,52.829412,50.148558,36.81699,155.043091
10794, doors,2,1,69.422405,52.829412,38.610138,24.060185,116.816589
10794, doors,3,1,69.422405,52.829412,29.539468,12.979913,96.444153
10794, doors,4,1,69.422405,52.829412,21.484635,6.498625,103.732277
10794, doors,1,2, NA, NA, NA, NA, NA
10794, doors,2,2, NA, NA, NA, NA, NA
10794, doors,3,2, NA, NA, NA, NA, NA
10794, doors,4,2, NA, NA, NA, NA, NA
10794, socialdoors,1,1,66.947931,49.057513,49.46797,37.379338,162.598465
10794, socialdoors,2,1,66.947931,49.057513,37.908961,23.375698,111.58149
10794, socialdoors,3,1,66.947931,49.057513,28.900897,13.143418,110.571259
10794, socialdoors,4,1,66.947931,49.057513,21.108349,7.038076,110.340431
10794, socialdoors,1,2, NA, NA, NA, NA, NA
10794, socialdoors,2,2, NA, NA, NA, NA, NA
10794, socialdoors,3,2, NA, NA, NA, NA, NA
10794, socialdoors,4,2, NA, NA, NA, NA, NA
10800, trust,1,1, NA, NA, NA, NA, NA
10800, trust,2,1, NA, NA, NA, NA, NA
10800, trust,3,1, NA, NA, NA, NA, NA
10800, trust,4,1, NA, NA, NA, NA, NA
10800, trust,1,2, NA, NA, NA, NA, NA
10800, trust,2,2, NA, NA, NA, NA, NA
10800, trust,3,2, NA, NA, NA, NA, NA
10800, trust,4,2, NA, NA, NA, NA, NA
10800, ugr,1,1, NA, NA, NA, NA, NA
10800, ugr,2,1, NA, NA, NA, NA, NA
10800, ugr,3,1, NA, NA, NA, NA, NA
10800, ugr,4,1, NA, NA, NA, NA, NA
10800, ugr,1,2, NA, NA, NA, NA, NA
10800, ugr,2,2, NA, NA, NA, NA, NA
10800, ugr,3,2, NA, NA, NA, NA, NA
10800, ugr,4,2, NA, NA, NA, NA, NA
10800, sharedreward,1,1, NA, NA, NA, NA, NA
10800, sharedreward,2,1, NA, NA, NA, NA, NA
10800, sharedreward,3,1, NA, NA, NA, NA, NA
10800, sharedreward,4,1, NA, NA, NA, NA, NA
10800, sharedreward,1,2, NA, NA, NA, NA, NA
10800, sharedreward,2,2, NA, NA, NA, NA, NA
10800, sharedreward,3,2, NA, NA, NA, NA, NA
10800, sharedreward,4,2, NA, NA, NA, NA, NA
10800, doors,1,1, NA, NA, NA, NA, NA
10800, doors,2,1, NA, NA, NA, NA, NA
10800, doors,3,1, NA, NA, NA, NA, NA
10800, doors,4,1, NA, NA, NA, NA, NA
10800, doors,1,2, NA, NA, NA, NA, NA
10800, doors,2,2, NA, NA, NA, NA, NA
10800, doors,3,2, NA, NA, NA, NA, NA
10800, doors,4,2, NA, NA, NA, NA, NA
10800, socialdoors,1,1, NA, NA, NA, NA, NA
10800, socialdoors,2,1, NA, NA, NA, NA, NA
10800, socialdoors,3,1, NA, NA, NA, NA, NA
10800, socialdoors,4,1, NA, NA, NA, NA, NA
10800, socialdoors,1,2, NA, NA, NA, NA, NA
10800, socialdoors,2,2, NA, NA, NA, NA, NA
10800, socialdoors,3,2, NA, NA, NA, NA, NA
10800, socialdoors,4,2, NA, NA, NA, NA, NA
10801, trust,1,1,59.878045,61.345385,48.698317,46.790789,144.025925
10801, trust,2,1,59.878045,61.345385,36.599979,33.568977,112.004326
10801, trust,3,1,59.878045,61.345385,26.583916,17.831024,93.37957
10801, trust,4,1,59.878045,61.345385,19.078659,8.778733,94.227715
10801, trust,1,2,49.638058,50.717475,43.772233,40.027864,133.476166
10801, trust,2,2,49.638058,50.717475,31.734977,28.844998,101.155411
10801, trust,3,2,49.638058,50.717475,22.875245,16.023205,83.968697
10801, trust,4,2,49.638058,50.717475,16.426423,7.520435,88.782249
10801, ugr,1,1,67.42444,58.78298,51.403072,45.49965,149.799545
10801, ugr,2,1,67.42444,58.78298,39.544757,27.963468,110.391449
10801, ugr,3,1,67.42444,58.78298,29.140175,13.188298,99.229271
10801, ugr,4,1,67.42444,58.78298,21.130673,6.154109,95.663345
10801, ugr,1,2,62.51046,58.674984,49.863018,46.149719,135.851669
10801, ugr,2,2,62.51046,58.674984,37.544518,28.463447,105.606346
10801, ugr,3,2,62.51046,58.674984,27.387844,13.75545,100.289017
10801, ugr,4,2,62.51046,58.674984,19.751554,6.475462,105.069511
10801, sharedreward,1,1,56.880692,59.056745,47.425638,45.57274,148.64505
10801, sharedreward,2,1,56.880692,59.056745,35.33103,31.431805,111.341652
10801, sharedreward,3,1,56.880692,59.056745,25.431702,14.872792,87.816414
10801, sharedreward,4,1,56.880692,59.056745,18.149298,6.630482,91.797142
10801, sharedreward,1,2,55.894446,53.465621,47.207567,42.61578,137.235977
10801, sharedreward,2,2,55.894446,53.465621,35.052233,30.032352,105.543892
10801, sharedreward,3,2,55.894446,53.465621,25.468554,15.848886,88.869247
10801, sharedreward,4,2,55.894446,53.465621,18.306526,7.353652,83.126091
10801, doors,1,1,63.996538,58.676753,50.289422,45.705452,136.451584
10801, doors,2,1,63.996538,58.676753,38.177829,30.123867,117.409256
10801, doors,3,1,63.996538,58.676753,27.98674,14.952908,101.170784
10801, doors,4,1,63.996538,58.676753,20.254085,7.355568,98.091507
10801, doors,1,2, NA, NA, NA, NA, NA
10801, doors,2,2, NA, NA, NA, NA, NA
10801, doors,3,2, NA, NA, NA, NA, NA
10801, doors,4,2, NA, NA, NA, NA, NA
10801, socialdoors,1,1,63.733048,61.316493,49.772322,44.428386,136.21106
10801, socialdoors,2,1,63.733048,61.316493,37.851621,31.335024,106.412163
10801, socialdoors,3,1,63.733048,61.316493,27.78801,16.130095,92.858612
10801, socialdoors,4,1,63.733048,61.316493,20.157306,7.130934,95.719727
10801, socialdoors,1,2, NA, NA, NA, NA, NA
10801, socialdoors,2,2, NA, NA, NA, NA, NA
10801, socialdoors,3,2, NA, NA, NA, NA, NA
10801, socialdoors,4,2, NA, NA, NA, NA, NA
10802, trust,1,1,53.054828,45.329569,43.293035,29.624542,138.174744
10802, trust,2,1,53.054828,45.329569,33.480636,23.253582,111.113403
10802, trust,3,1,53.054828,45.329569,25.279513,18.30762,115.773689
10802, trust,4,1,53.054828,45.329569,18.710724,11.933504,94.3535
10802, trust,1,2,46.200028,43.372342,40.032846,29.183469,139.062256
10802, trust,2,2,46.200028,43.372342,30.170645,22.271245,100.262268
10802, trust,3,2,46.200028,43.372342,22.680573,18.501071,98.839981
10802, trust,4,2,46.200028,43.372342,16.788371,12.05382,89.408859
10802, ugr,1,1,55.817513,50.82305,45.944891,30.343491,140.744324
10802, ugr,2,1,55.817513,50.82305,35.440304,23.94988,120.64537
10802, ugr,3,1,55.817513,50.82305,26.637689,18.132133,98.024597
10802, ugr,4,1,55.817513,50.82305,19.669036,10.47631,96.254242
10802, ugr,1,2,63.828476,53.253968,48.986157,30.515455,153.822006
10802, ugr,2,2,63.828476,53.253968,38.76282,25.361639,116.395103
10802, ugr,3,2,63.828476,53.253968,29.645441,19.754898,111.679199
10802, ugr,4,2,63.828476,53.253968,22.077052,11.659417,108.489113
10802, sharedreward,1,1,54.192116,49.030592,44.992496,30.966206,149.464752
10802, sharedreward,2,1,54.192116,49.030592,34.495447,24.159985,117.105209
10802, sharedreward,3,1,54.192116,49.030592,25.763396,18.888277,113.170563
10802, sharedreward,4,1,54.192116,49.030592,18.982577,11.875536,101.051758
10802, sharedreward,1,2,51.714863,46.01457,43.223378,29.526615,154.357681
10802, sharedreward,2,2,51.714863,46.01457,33.105516,23.166837,102.648918
10802, sharedreward,3,2,51.714863,46.01457,24.853122,18.909846,102.228462
10802, sharedreward,4,2,51.714863,46.01457,18.364632,12.181194,100.412109
10802, doors,1,1,52.748922,48.674374,44.042007,30.37529,151.229645
10802, doors,2,1,52.748922,48.674374,33.713728,23.348795,104.384636
10802, doors,3,1,52.748922,48.674374,25.257171,17.74332,102.404236
10802, doors,4,1,52.748922,48.674374,18.626029,10.782196,90.183144
10802, doors,1,2, NA, NA, NA, NA, NA
10802, doors,2,2, NA, NA, NA, NA, NA
10802, doors,3,2, NA, NA, NA, NA, NA
10802, doors,4,2, NA, NA, NA, NA, NA
10802, socialdoors,1,1,55.229695,46.84976,45.181306,30.687492,145.777756
10802, socialdoors,2,1,55.229695,46.84976,35.051121,23.615249,120.113289
10802, socialdoors,3,1,55.229695,46.84976,26.325992,18.645055,111.839294
10802, socialdoors,4,1,55.229695,46.84976,19.426601,11.41938,88.080818
10802, socialdoors,1,2, NA, NA, NA, NA, NA
10802, socialdoors,2,2, NA, NA, NA, NA, NA
10802, socialdoors,3,2, NA, NA, NA, NA, NA
10802, socialdoors,4,2, NA, NA, NA, NA, NA
10803, trust,1,1,70.336234,63.332802,53.545228,44.155978,135.966995
10803, trust,2,1,70.336234,63.332802,41.121665,34.081358,104.163467
10803, trust,3,1,70.336234,63.332802,30.396567,21.406708,95.17717
10803, trust,4,1,70.336234,63.332802,22.099102,9.792126,82.447289
10803, trust,1,2, NA, NA, NA, NA, NA
10803, trust,2,2, NA, NA, NA, NA, NA
10803, trust,3,2, NA, NA, NA, NA, NA
10803, trust,4,2, NA, NA, NA, NA, NA
10803, ugr,1,1,58.610232,50.241677,48.715716,41.514237,115.092651
10803, ugr,2,1,58.610232,50.241677,36.837522,29.575681,90.040581
10803, ugr,3,1,58.610232,50.241677,27.097329,17.692326,71.739189
10803, ugr,4,1,58.610232,50.241677,19.709653,7.932678,69.741196
10803, ugr,1,2, NA, NA, NA, NA, NA
10803, ugr,2,2, NA, NA, NA, NA, NA
10803, ugr,3,2, NA, NA, NA, NA, NA
10803, ugr,4,2, NA, NA, NA, NA, NA
10803, sharedreward,1,1,71.946068,62.570774,54.148109,43.027587,132.98999
10803, sharedreward,2,1,71.946068,62.570774,41.575029,33.484374,100.797684
10803, sharedreward,3,1,71.946068,62.570774,30.768417,20.679299,96.037552
10803, sharedreward,4,1,71.946068,62.570774,22.388205,8.763606,88.046936
10803, sharedreward,1,2, NA, NA, NA, NA, NA
10803, sharedreward,2,2, NA, NA, NA, NA, NA
10803, sharedreward,3,2, NA, NA, NA, NA, NA
10803, sharedreward,4,2, NA, NA, NA, NA, NA
10803, doors,1,1,65.131549,55.553223,51.536517,41.85814,121.221413
10803, doors,2,1,65.131549,55.553223,39.534869,31.624498,98.369896
10803, doors,3,1,65.131549,55.553223,29.359578,19.593525,82.292549
10803, doors,4,1,65.131549,55.553223,21.438592,9.443479,70.159027
10803, doors,1,2, NA, NA, NA, NA, NA
10803, doors,2,2, NA, NA, NA, NA, NA
10803, doors,3,2, NA, NA, NA, NA, NA
10803, doors,4,2, NA, NA, NA, NA, NA
10803, socialdoors,1,1,67.697525,61.324014,52.596174,42.457728,125.479874
10803, socialdoors,2,1,67.697525,61.324014,40.216867,32.850039,95.523849
10803, socialdoors,3,1,67.697525,61.324014,29.751559,20.49627,75.561081
10803, socialdoors,4,1,67.697525,61.324014,21.650845,9.16467,71.947166
10803, socialdoors,1,2, NA, NA, NA, NA, NA
10803, socialdoors,2,2, NA, NA, NA, NA, NA
10803, socialdoors,3,2, NA, NA, NA, NA, NA
10803, socialdoors,4,2, NA, NA, NA, NA, NA
10804, trust,1,1,66.941842,49.852268,51.707726,34.946902,138.687103
10804, trust,2,1,66.941842,49.852268,39.400365,27.076256,101.963852
10804, trust,3,1,66.941842,49.852268,29.285946,14.08033,96.431419
10804, trust,4,1,66.941842,49.852268,21.29377,5.807032,87.988251
10804, trust,1,2,61.248329,49.897144,49.267667,34.83743,127.09391
10804, trust,2,2,61.248329,49.897144,37.083851,27.521524,97.239876
10804, trust,3,2,61.248329,49.897144,27.384577,14.401264,88.366905
10804, trust,4,2,61.248329,49.897144,19.892395,6.285012,83.689651
10804, ugr,1,1,64.280681,51.867488,50.36638,34.617568,128.466309
10804, ugr,2,1,64.280681,51.867488,38.061405,28.199786,104.824165
10804, ugr,3,1,64.280681,51.867488,28.33379,15.767745,99.874344
10804, ugr,4,1,64.280681,51.867488,20.623985,6.952565,89.213104
10804, ugr,1,2,52.977107,46.506691,45.395188,34.257719,120.794449
10804, ugr,2,2,52.977107,46.506691,33.704072,26.179248,100.102692
10804, ugr,3,2,52.977107,46.506691,24.727659,14.466198,82.877998
10804, ugr,4,2,52.977107,46.506691,17.891467,6.763743,85.459717
10804, sharedreward,1,1,65.831932,51.800541,50.823472,35.253782,124.895096
10804, sharedreward,2,1,65.831932,51.800541,38.540134,26.29053,102.785324
10804, sharedreward,3,1,65.831932,51.800541,28.753945,14.1644,102.894211
10804, sharedreward,4,1,65.831932,51.800541,20.911958,6.341313,96.178795
10804, sharedreward,1,2,61.795481,49.529655,49.884848,35.064785,132.217987
10804, sharedreward,2,2,61.795481,49.529655,37.628867,28.699324,99.531158
10804, sharedreward,3,2,61.795481,49.529655,27.87115,16.960489,98.242928
10804, sharedreward,4,2,61.795481,49.529655,20.203132,8.047264,86.331833
10804, doors,1,1,60.159895,50.367302,48.646445,34.835281,129.680634
10804, doors,2,1,60.159895,50.367302,36.484682,27.358134,109.17572
10804, doors,3,1,60.159895,50.367302,26.916616,15.481215,101.573761
10804, doors,4,1,60.159895,50.367302,19.573851,7.292196,81.158257
10804, doors,1,2, NA, NA, NA, NA, NA
10804, doors,2,2, NA, NA, NA, NA, NA
10804, doors,3,2, NA, NA, NA, NA, NA
10804, doors,4,2, NA, NA, NA, NA, NA
10804, socialdoors,1,1,67.471841,51.704494,51.384937,35.502833,145.876572
10804, socialdoors,2,1,67.471841,51.704494,39.227495,27.790799,102.575287
10804, socialdoors,3,1,67.471841,51.704494,29.271335,16.004178,92.870216
10804, socialdoors,4,1,67.471841,51.704494,21.27912,7.201508,89.760849
10804, socialdoors,1,2, NA, NA, NA, NA, NA
10804, socialdoors,2,2, NA, NA, NA, NA, NA
10804, socialdoors,3,2, NA, NA, NA, NA, NA
10804, socialdoors,4,2, NA, NA, NA, NA, NA
10806, trust,1,1,51.760857,48.803911,45.841798,40.24044,125.034454
10806, trust,2,1,51.760857,48.803911,33.185991,29.293921,101.96566
10806, trust,3,1,51.760857,48.803911,24.148707,15.487774,98.062386
10806, trust,4,1,51.760857,48.803911,17.614981,7.65537,95.216148
10806, trust,1,2,49.91172,55.067847,46.265227,44.046164,128.895004
10806, trust,2,2,49.91172,55.067847,33.254727,32.458195,101.762383
10806, trust,3,2,49.91172,55.067847,24.129871,18.727211,84.070282
10806, trust,4,2,49.91172,55.067847,17.582228,9.392584,79.512115
10806, ugr,1,1,61.781295,61.124618,50.190225,42.978699,141.74942
10806, ugr,2,1,61.781295,61.124618,37.725748,34.160472,106.79882
10806, ugr,3,1,61.781295,61.124618,28.062909,18.57347,99.643181
10806, ugr,4,1,61.781295,61.124618,20.656704,8.016982,104.358482
10806, ugr,1,2,62.063309,63.847862,50.864763,43.641065,138.720093
10806, ugr,2,2,62.063309,63.847862,37.870162,34.852715,111.702087
10806, ugr,3,2,62.063309,63.847862,28.174674,19.00693,107.903381
10806, ugr,4,2,62.063309,63.847862,20.77664,8.548964,107.232483
10806, sharedreward,1,1,41.756921,45.15485,40.116263,39.904043,110.042702
10806, sharedreward,2,1,41.756921,45.15485,29.190191,27.976126,82.930756
10806, sharedreward,3,1,41.756921,45.15485,21.324338,13.554283,74.753716
10806, sharedreward,4,1,41.756921,45.15485,15.633767,6.132002,64.80748
10806, sharedreward,1,2,37.377013,42.18417,36.639159,35.394017,103.316963
10806, sharedreward,2,2,37.377013,42.18417,26.381058,24.142391,80.323761
10806, sharedreward,3,2,37.377013,42.18417,19.223623,12.164785,62.314606
10806, sharedreward,4,2,37.377013,42.18417,14.074936,5.441205,53.888771
10806, doors,1,1,68.068456,62.685422,52.982676,43.18216,149.597626
10806, doors,2,1,68.068456,62.685422,40.384276,34.165889,120.388847
10806, doors,3,1,68.068456,62.685422,30.315884,19.013161,120.421616
10806, doors,4,1,68.068456,62.685422,22.329552,8.041111,113.803856
10806, doors,1,2, NA, NA, NA, NA, NA
10806, doors,2,2, NA, NA, NA, NA, NA
10806, doors,3,2, NA, NA, NA, NA, NA
10806, doors,4,2, NA, NA, NA, NA, NA
10806, socialdoors,1,1,68.794203,65.188917,53.353415,44.545942,145.842377
10806, socialdoors,2,1,68.794203,65.188917,40.705717,37.743653,122.025612
10806, socialdoors,3,1,68.794203,65.188917,30.585007,20.155504,114.590668
